id,content
666,"Alexa, ask Whirlpool to set 20 minutes on the oven timer."
667,"Alexa, ask Whirlpool how much time's left on the oven."
668,"Alexa, tell Whirlpool to start the dishwasher."
669,"Alexa, ask Whirlpool for time remaining on the dishwasher."
670,"Alexa, turn living room ac."
671,"Alexa, turn off roam ac."
672,"Alexa, set mode on living toom ac to cool."
673,"Alexa, set the living room ac temperature 16."
674,"Alexa, go right on TV"
675,"Alexa, move down on TV"
676,"Alexa, select this on TV"
677,"Alexa, discover my devices"
678,"Alexa, ask kasa tunes to select Living Room"
679,"Alexa, turn on my livingroom light  "
680,"Alexa, turn off my livingroom light  "
681,"Alexa, dim my livingroom light  "
682,"Alexa, brighten my livingroom light  "
683,"Alexa, set the livingroom light to 20 percent  "
684,"Alexa, set bedroom light to green."
685,"Alexa, set bedroom light to cool white."
686,"Alexa, lock garage door 1 "
687,"Alexa, lock garage door 3 "
688,"Alexa, lock tool shed east door "
689,"Alexa, unlock garage door 1 "
690,"Alexa, unlock garage door 3 "
691,"Alexa, unlock tool shed east door "
692,"Alexa, show the camera"
693,"Alexa, show the baby room camera"
694,"Alexa, show the feed from the kitchen camera"
695,"Alexa, hide the kids room camera"
696,"Alexa, what is the temperature of baby room"
697,"Alexa, turn off the kids room camera"
698,"Alexa, turn on the kids room camera"
699,"Alexa, tell My Coffee Machine to assist me"
700,"Alexa, ask My Coffee Machine when it needs to be cleaned"
701,"Alexa, ask My Coffee Machine for a strong Espresso and start now"
702,"Alexa, turn on my livingroom light  "
703,"Alexa, turn off my livingroom light  "
704,"Alexa, dim my livingroom light  "
705,"Alexa, brighten my livingroom light  "
706,"Alexa, set the livingroom light to 20 percent  "
707,"Alexa, set bedroom light to green."
708,"Alexa, set bedroom light to cool white."
709,"Alexa, turn on my plug  "
710,"Alexa, turn on bedroom light "
711,"Alexa, turn off bedroom light "
712,"Alexa, dim bedroom light "
713,"Alexa, brighten bedroom light "
714,"Alexa, set the bedroom light to 20 percent "
715,"Alexa, set bedroom light to green."
716,"Alexa, set bedroom light to cool white."
717,"Alexa, turn on plug 1 "
718,"Alexa, ask Lollipop to play music,"
719,"Alexa, ask Lollipop to play sound,"
720,"Alexa, ask Lollipop to play Music Four,"
721,"Alexa, ask Lollipop to stop playing music,"
722,"Alexa, ask Lollipop to turn on/off private connection,"
723,"Alexa, turn on my living room light  "
724,"Alexa, turn off my living room light  "
725,"Alexa, dim my living room light  "
726,"Alexa, brighten my living room light  "
727,"Alexa, set the livingroom light to 20 percent  "
728,"Alexa, set bedroom light to green."
729,"Alexa, set bedroom light to cool white."
730,"Alexa, turn living room ac."
731,"Alexa, turn off roam ac."
732,"Alexa, set mode on living toom ac to cool."
733,"Alexa, set the living room ac temperature 16."
734,"Alexa, connect to phone"
735,"Alexa, dim the lights"
736,"Alexa, Set home to Off "
737,"Alexa, Set home to Auto Mode "
738,"Alexa, Set home to Cool "
739,"Alexa, Set home to Heat Mode Change setpoints: Set setpoints: "
740,"Alexa, Set home temperature to 80 degrees "
741,"Alexa, Set home to 72 degrees Adjust set points: "
742,"Alexa, Increase home temperature by 10 degrees "
743,"Alexa, Increase home by 6 degrees "
744,"Alexa, Decrease home temperature by 6 degrees "
745,"Alexa, Decrease home by 6 degrees "
746,"Alexa, Decrease home temperature "
747,"Alexa, Increase home temperature "
748,"Alexa, Make home warmer "
749,"Alexa, Make home cooler Query Mode: "
750,"Alexa, Turn on bathroom "
751,"Alexa, Turn off bathroom To link your EcoNet account to"
752,"Alexa, please follow the steps below; 1."
753,"Alexa, discover devices"
754,"Alexa, show the (camera name)"
755,"Alexa, open TPLink"
756,"Alexa, turn on the router"
757,"Alexa, pause the WiFi for Timmy's iPad for 1 hour."
758,"Alexa, pause the WiFi for 2 hours."
759,"Alexa, ask TPLink to enable guest network."
760,"Alexa, ask TPLink to turn on my router's lights."
761,"Alexa, tell TPLink I want to connect a new device to the network."
762,"Alexa, ask TPLink to enable night mode."
763,"Alexa, ask TPLink to prioritize gaming."
764,"Alexa, ask TPLink to run a speed test."
765,"Alexa, dim my Bedroom light by 50 percent please"
766,"Alexa, connect to my phone"
767,"Alexa, turn on my bedroom"
768,"Alexa, turn off my bedroom"
769,"Alexa, turn on the dining room lights"
770,"Alexa, set the kitchen lights to 50%"
771,"Alexa, brighten the entry way lights"
772,"Alexa, turn on the 'after hours' scene"
773,"Alexa, perform the following steps: 1."
774,"Alexa, connect to my phone"
775,"Alexa, lock the Front Door."
776,"Alexa, unlock the Front Door."
777,"Alexa, tell HomeSeer to turn the light on."
778,"Alexa, tell HomeSeer to turn the kitchen light on."
779,"Alexa, tell HomeSeer to turn the first floor kitchen light on."
780,"Alexa, tell HomeSeer to turn off the outside lights    "
781,"Alexa, tell HomeSeer to set the kitchen light to 50 percent."
782,"Alexa, tell HomeSeer to run the event ""End Of Day""."
783,"Alexa, turn on bedroom light"
784,"Alexa, turn off bedroom light"
785,"Alexa, dim bedroom light"
786,"Alexa, brighten bedroom light"
787,"Alexa, set the bedroom light to 20 percent"
788,"Alexa, set bedroom light to green"
789,"Alexa, set bedroom light to purple"
790,"Alexa, set bedroom light to blue"
791,"Alexa, turn off the living room AC"
792,"Alexa, turn on the TV"
793,"Alexa, start my meeting"
794,"Alexa, join my meeting"
795,"Alexa, end the meeting"
796,"Alexa, hang up"
797,"Alexa, lock the door lock "
798,"Alexa, unlock the door lock "
799,"Alexa, Blueair to start cleaning"
800,"Alexa, ask Blueair to run on max speed"
801,"Alexa, ask Blueair to turn off the light"
802,"Alexa, ask Blueair to activate child lock"
803,"Alexa, Blueair to start cleaning"
804,"Alexa, ask Blueair to run on max speed"
805,"Alexa, ask Blueair to turn on automode"
806,"Alexa, ask Blueair to turn off the light"
807,"Alexa, ask/tell Blueair to activate child lock "
808,"Alexa, ask Blueair when I need to change the filter"
809,"Alexa, ask Blueair for the temperature"
810,"Alexa, ask Blueair about the humidity Blueair"
811,"Alexa, ask Blueair to run on max speed"
812,"Alexa, ask Blueair to turn off the light"
813,"Alexa, ask/tell Blueair to activate child lock"
814,"Alexa, ask Blueair for the temperature"
815,"Alexa, Turn on the socket"
816,"Alexa, Turn off the baby."
817,"Alexa, turn on the baby"
818,"Alexa, turn on the bedroom"
819,"Alexa, tell My Oven to start"
820,"Alexa, tell My Oven to start top bottom heat"
821,"Alexa, tell My Oven to start for an hour"
822,"Alexa, tell My Oven to add ten degrees"
823,"Alexa, tell My Oven to add ten minutes"
824,"Alexa, tell My Oven Number Two to start"
825,"Alexa, tell My Oven Top to start"
826,"Alexa, tell My Oven Oliver to start"
827,"Alexa, ask My Oven when dinner is ready"
828,"Alexa, tell My Oven to start"
829,"Alexa, tell My Oven to start fast preheat"
830,"Alexa, tell My Oven to start top bottom heat"
831,"Alexa, tell My Oven to start top bottom heat for 10 minutes"
832,"Alexa, tell My Oven to start top bottom heat for an hour"
833,"Alexa, tell My Oven to start top bottom heating at 350 degrees for 10 minutes"
834,"Alexa, tell My Oven to start microwave at 600 watt for 2 minutes"
835,"Alexa, tell My Oven to increase the temperature"
836,"Alexa, tell My Oven to add ten degrees"
837,"Alexa, tell My Oven to add ten minutes"
838,"Alexa, tell My Oven to increase duration by 30 min"
839,"Alexa, tell My Oven Number Two to start"
840,"Alexa, tell My Oven Top to start"
841,"Alexa, ask My Oven for the status"
842,"Alexa, ask My Oven when dinner is ready"
843,"Alexa, tell My Oven to stop"
844,"Alexa, tell My Oven to stop beeping"
845,"Alexa, tell My Oven Oliver to start"
846,"Alexa, show my camera"
847,"Alexa, turn on the kids room camera"
848,"Alexa, turn off the backyard camera"
849,"Alexa, set the fan speed to 7."
850,"Alexa, turn up the fan speed."
851,"Alexa, decrease the fan speed on the fan by 3."
852,"Alexa, it s too dark"
853,"Alexa, To establish a linkup with"
854,"Alexa, turn off Living room shade"
855,"Alexa, turn on Bedroom Shade"
856,"Alexa, turn off Kitchen Shade"
857,"Alexa, discover my devices"
858,"Alexa, set Living Room to 73 degrees "
859,"Alexa, lower Upstairs by 2 degrees "
860,"Alexa, turn on my living room light  "
861,"Alexa, turn off my living room light  "
862,"Alexa, dim my living room light  "
863,"Alexa, brighten my living room light  "
864,"Alexa, set the living room light to 20 percent  "
865,"Alexa, set bedroom light to green."
866,"Alexa, set bedroom light to cool white."
867,"Alexa, enable the Wansview Skill"
868,"Alexa, pressure cook for 10 minutes"
869,"Alexa, pressure cook for 30 minutes on low"
870,"Alexa, cook soup in My Instant Pot"
871,"Alexa, cook meat for 15 minutes"
872,"Alexa, cook cake for 30 minutes on low"
873,"Alexa, stop My Instant Pot"
874,"Alexa, I'm home"
875,"Alexa, you can interact with the devices connected to your TaHoma by voice."
876,"Alexa, discover my devices"
877,"Alexa, open the bedroom blind"
878,"Alexa, close the kitchen shutter"
879,"Alexa, set the living room shutter to 50%"
880,"Alexa, raise my bedroom blind by 10%"
881,"Alexa, turn off the kitchen light"
882,"Alexa, turn on my bedroom plug"
883,"Alexa, brighten the living room light to 60%"
884,"Alexa, set the kitchen light to pink"
885,"Alexa, turn on the bedroom"
886,"Alexa, open the living room"
887,"Alexa, discover devices"
888,"Alexa, turn off the water"
889,"Alexa, dim the bedroom lights"
890,"Alexa, turn on the fan"
891,"Alexa, turn on the 'coffee pot'"
892,"Alexa, set the 'office lights' to 50%"
893,"Alexa, dim the 'entry way lights'"
894,"Alexa, turn on the 'after hours' scene"
895,"Alexa, discover devices"
896,"Alexa, turn off Bedroom"
897,"Alexa, set Bedroom to 50%"
898,"Alexa, dim the reading lights"
899,"Alexa, set the living room thermostat to 75 degrees"
900,"Alexa, increase the upstairs thermostat temperature by 4 degrees"
901,"Alexa, decrease the master bedroom thermostat by 2 degrees"
902,"Alexa, Here are the voice commands Jeeo has: Lights:  "
903,"Alexa, turn on my livingroom light  "
904,"Alexa, turn off my livingroom light  "
905,"Alexa, dim my livingroom light  "
906,"Alexa, brighten my livingroom light  "
907,"Alexa, set the livingroom light to 20 percent  "
908,"Alexa, set bedroom light to green."
909,"Alexa, set bedroom light to cool white."
910,"Alexa, ask Neato to start cleaning"
911,"Alexa, ask Neato to start cleaning."
912,"Alexa, ask Neato to stop cleaning."
913,"Alexa, ask Neato to pause cleaning."
914,"Alexa, ask Neato to resume cleaning."
915,"Alexa, ask Neato to return to base."
916,"Alexa, ask Neato to tell me my robot's battery level."
917,"Alexa, ask Neato to find my robot."
918,"Alexa, go to NeatoRobotics."
919,"Alexa, ask ankee to turn on back light bedroom light"
920,"Alexa, ask ankee to turn off back light bedroom light"
921,"Alexa, ask ankee to turn off bedroom light after 1 hour"
922,"Alexa, connect to my phone"
923,"Alexa, show the front door"
924,"Alexa, show the living room"
925,"Alexa, connect to my device"
926,"Alexa, ask Hayward for the status of my pool"
927,"Alexa, ask Hayward to turn my pool lights on Voodoo Lounge"
928,"Alexa, tell/ask Hayward to set the Spa Lights (can Add) to Deep Blue Sea, or any 16 colors or shows."
929,"Alexa, ask Hayward to set Pool temperature to 85 degrees"
930,"Alexa, ask Hayward to set Spa temperature to 104 degrees"
931,"Alexa, ask Hayward for the status of my pool"
932,"Alexa, stop air conditioner"
933,"Alexa, turn on the Air Conditioner"
934,"Alexa, turn off the Air Conditoner"
935,"Alexa, connect to my phone"
936,"Alexa, turn on the 'coffee pot'"
937,"Alexa, set the 'office lights' to 50%"
938,"Alexa, dim the 'entry way lights'"
939,"Alexa, turn on the 'after hours' scene"
940,"Alexa, tell SafeTrek to send help"
941,"Alexa, tell DEEBOT I haven t heard from it in a while"
942,"Alexa, open show home   You have Show Tree and Voice converter and Ultimate Light String."
943,"Alexa, turn on Window Fan"" “Alexa, turn off Window Fan"
944,"Alexa, turn on my livingroom light  "
945,"Alexa, turn off my livingroom light  "
946,"Alexa, dim my livingroom light  "
947,"Alexa, brighten my livingroom light  "
948,"Alexa, set the livingroom light to 20 percent  "
949,"Alexa, set bedroom light to green."
950,"Alexa, set bedroom light to daylight."
951,"Alexa, open MY ROUTER"
952,"Alexa, ask MY ROUTER"
953,"Alexa, The following ASUS Skills are supported on ASUS Router :   "
954,"Alexa, ask MY ROUTER to start."
955,"Alexa, ask MY ROUTER to turn on the Guest Network."
956,"Alexa, ask MY ROUTER to turn on the Guest Network for 3 hours."
957,"Alexa, ask MY ROUTER to turn off the Guest Network."
958,"Alexa, ask MY ROUTER to turn on the Game Mode   "
959,"Alexa, ask MY ROUTER to turn on the Media Mode   "
960,"Alexa, ask MY ROUTER to match a new device."
961,"Alexa, ask MY ROUTER to start again."
962,"Alexa, ask MY ROUTER to upgrade the firmware."
963,"Alexa, ask MY ROUTER to report security status   "
964,"Alexa, ask MY ROUTER how many devices are online   "
965,"Alexa, ask MY ROUTER to enable surround sound."
966,"Alexa, pause WiFi"
967,"Alexa, resume WiFi"
968,"Alexa, pause WiFi on PlayStation"
969,"Alexa, resume WiFi for PlayStation for 30 minutes"
970,"Alexa, turn on Good Morning "
971,"Alexa, set the Kitchen shade to 50%"
972,"Alexa, turn on Good Morning in the Kitchen "
973,"Alexa, turn on Max 2."
974,"Alexa, turn off Max Max is sample custom robot names."
975,"Alexa, ask Posted Messages for help."
976,"Alexa, ask Posted Messages to delete all my messages."
977,"Alexa, ask Posted Messages to reset my secret."
978,"Alexa, discover devices"
979,"Alexa, turn off my switch"
980,"Alexa, turn on my light"
981,"Alexa, set my light to 80 percent"
982,"Alexa, turn on my bedroom"
983,"Alexa, ask My Dryer how long is left."
984,"Alexa, tell My Dryer to start."
985,"Alexa, tell My Dryer to start the cottons program."
986,"Alexa, tell My Dryer to use cottons with cupboard dry."
987,"Alexa, tell My Dryer to be done in 4 hours."
988,"Alexa, tell My Dryer to start the Mix program with Iron Dry and finish in six hours."
989,"Alexa, tell My Dryer to use time dry warm for 30 minutes."
990,"Alexa, tell My Dryer to use Gentle Dry."
991,"Alexa, tell My Dryer to stop beeping."
992,"Alexa, ask My Dryer to turn off."
993,"Alexa, ask My Dryer for the status."
994,"Alexa, tell My Dryer to activate notifications."
995,"Alexa, tell My Dryer I want to reload."
996,"Alexa, tell My Oven to start"
997,"Alexa, tell My Oven to start top bottom heat"
998,"Alexa, tell My Oven to start for an hour"
999,"Alexa, tell My Oven to add ten degrees"
1000,"Alexa, tell My Oven to add ten minutes"
1001,"Alexa, tell My Oven Number Two to start"
1002,"Alexa, tell My Oven Top to start"
1003,"Alexa, tell My Oven Oliver to start"
1004,"Alexa, ask My Oven when dinner is ready"
1005,"Alexa, tell My Oven to start"
1006,"Alexa, tell My Oven to start fast preheat"
1007,"Alexa, tell My Oven to start top bottom heat"
1008,"Alexa, tell My Oven to start top bottom heat for 10 minutes"
1009,"Alexa, tell My Oven to start top bottom heat for an hour"
1010,"Alexa, tell My Oven to start top bottom heating at 350 degrees for 10 minutes"
1011,"Alexa, tell My Oven to start microwave at 600 watt for 2 minutes"
1012,"Alexa, tell My Oven to increase the temperature"
1013,"Alexa, tell My Oven to add ten degrees"
1014,"Alexa, tell My Oven to add ten minutes"
1015,"Alexa, tell My Oven to increase duration by 30 min"
1016,"Alexa, tell My Oven Number Two to start"
1017,"Alexa, tell My Oven Top to start"
1018,"Alexa, ask My Oven for the status"
1019,"Alexa, ask My Oven when dinner is ready"
1020,"Alexa, tell My Oven to stop"
1021,"Alexa, tell My Oven to stop beeping"
1022,"Alexa, tell My Oven Oliver to start"
1023,"Alexa, turn on Good Morning "
1024,"Alexa, set the Kitchen shade to 50%"
1025,"Alexa, turn on Good Morning in the Kitchen "
1026,"Alexa, ask Geneva to preheat the oven to threefifty"
1027,"Alexa, ask Geneva to heat water for coffee"
1028,"Alexa, enable Geneva skill"
1029,"Alexa, tell Geneva to make hot water for tea"
1030,"Alexa, tell Geneva to turn on TurboCool  Wall Oven & Range"
1031,"Alexa, tell Geneva to preheat the oven to 350 degrees"
1032,"Alexa, tell Geneva to set cook timer for 20 minutes  Dishwasher"
1033,"Alexa, ask Geneva when the dishwasher will be finished"
1034,"Alexa, ask Geneva do I need rinse aid Washer"
